Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3165585;Tollo;Tollo;Tollo;P;PPLA3;IT;Italy;;01;CH;069090;;3093;152;154;Europe/Rome;2014-04-13;Italy;42.34542, 14.3236
3165622;Tizzano Val Parma;Tizzano Val Parma;;P;PPLA3;IT;Italy;;05;PR;034039;;367;814;796;Europe/Rome;2014-04-13;Italy;44.51931, 10.19819
3165639;Tirrenia;Tirrenia;Marina di Pisa-Tirrenia-Calambrone,Tirren'ja,Tirrenia,Тирренья;P;PPL;IT;Italy;;16;PI;050026;;6790;;2;Europe/Rome;2021-11-22;Italy;43.62719, 10.29204
3165790;Terlago;Terlago;Terlago,terurago,テルラーゴ;P;PPLA3;IT;Italy;;17;TN;022248;;838;456;460;Europe/Rome;2016-11-12;Italy;46.09737, 11.04505
3165793;Terenzo;Terenzo;;P;PPLA3;IT;Italy;;05;PR;034038;;74;541;548;Europe/Rome;2014-04-13;Italy;44.61048, 10.08956
3165840;Telgate;Telgate;Telgate;P;PPLA3;IT;Italy;;09;BG;016212;;4720;191;191;Europe/Rome;2014-04-13;Italy;45.62792, 9.84912
3165901;Taurano;Taurano;Taurano;P;PPLA3;IT;Italy;;04;AV;064106;;1600;300;293;Europe/Rome;2014-04-13;Italy;40.88444, 14.63427
3166216;Staffolo;Staffolo;Staffolo,sutafforo,スタッフォロ;P;PPLA3;IT;Italy;;10;AN;042049;;1269;441;440;Europe/Rome;2014-01-11;Italy;43.43326, 13.18487
3166223;Stabbia;Stabbia;;P;PPL;IT;Italy;;16;FI;048011;;1755;;21;Europe/Rome;2014-05-01;Italy;43.78266, 10.83475
3166243;Spinetta Marengo;Spinetta Marengo;Spinetta,Spinetta Marengo;P;PPL;IT;Italy;;12;AL;006003;;6392;96;99;Europe/Rome;2014-04-13;Italy;44.88554, 8.6775
3166359;Sori;Sori;Soei,Sori,Sory,Surium,Söi,sori,suo li,Сори,Соры,Сорі,Սորի,ソーリ,索里;P;PPLA3;IT;Italy;;08;GE;010060;;2888;14;11;Europe/Rome;2014-01-11;Italy;44.37301, 9.1047
3166393;Soprabolzano;Soprabolzano;Oberbozen,Soprabolzano,Unterinn,Ville di Bolzano;P;PPLA4;IT;Italy;;17;BZ;021072;;1043;1221;1225;Europe/Rome;2023-08-01;Italy;46.52899, 11.40408
3166420;Solofra;Solofra;Solofra;P;PPLA3;IT;Italy;;04;AV;064101;;11886;400;346;Europe/Rome;2014-04-13;Italy;40.83343, 14.83705
3166429;Solesino;Solesino;Solesino;P;PPLA3;IT;Italy;;20;PD;028087;;6794;10;4;Europe/Rome;2014-04-13;Italy;45.17922, 11.74647
3166697;Sermide;Sermide;Sermide,Сермиде;P;PPLA3;IT;Italy;;09;MN;020061;;3599;12;11;Europe/Rome;2014-04-13;Italy;45.00349, 11.2929
3166944;Scerne;Scerne;La Sega,Scerne;P;PPL;IT;Italy;;01;TE;067035;;1982;4;5;Europe/Rome;2014-04-13;Italy;42.64754, 14.03791
3166979;Scanno;Scanno;Scanno;P;PPLA3;IT;Italy;;01;AQ;066093;;1900;1050;997;Europe/Rome;2014-04-13;Italy;41.90442, 13.87961
3167032;Savignano Irpino;Savignano Irpino;Savignano Irpino,Savignano di Puglia;P;PPLA3;IT;Italy;;04;AV;064096;;829;698;667;Europe/Rome;2014-04-13;Italy;41.22698, 15.17933
3167068;Sassoferrato;Sassoferrato;Sassoferrato,sassoferrato,サッソフェッラート;P;PPLA3;IT;Italy;;10;AN;042044;;3806;386;284;Europe/Rome;2014-04-13;Italy;43.43109, 12.8566
3167091;Sassetta;Sassetta;Saseta,Sassetta,Saxseta,sa sai ta,saseta,sassetta,Сасета,Сассетта,Սասետա,サッセッタ,萨塞塔,사세타;P;PPLA3;IT;Italy;;16;LI;049019;;362;330;344;Europe/Rome;2019-09-05;Italy;43.12874, 10.64359
3167138;Sarcedo;Sarcedo;Sarcedo;P;PPLA3;IT;Italy;;20;VI;024097;;3631;157;112;Europe/Rome;2014-04-13;Italy;45.70134, 11.52963
3167152;Sapri;Sapri;Sapri,Satri,sapuri,サプリ;P;PPLA3;IT;Italy;;04;SA;065134;;6716;5;9;Europe/Rome;2014-04-13;Italy;40.07464, 15.63212
3167186;San Vito al Tagliamento;San Vito al Tagliamento;San Vit dal Tiliment,San Vito al Tagliamento;P;PPLA3;IT;Italy;;06;PN;093041;;12599;30;32;Europe/Rome;2014-04-13;Italy;45.9168, 12.85945
3167352;Santa Vittoria d'Alba;Santa Vittoria d'Alba;Santa Vittoria d'Alba;P;PPLA3;IT;Italy;;12;CN;004212;;2512;;243;Europe/Rome;2012-02-15;Italy;44.69864, 7.93733
3167436;Sant'Angelo Romano;Sant'Angelo Romano;Sant'Angelo Romano,サンタンジェロ・ロマーノ;P;PPLA3;IT;Italy;;07;RM;058098;;1931;400;381;Europe/Rome;2014-04-13;Italy;42.0357, 12.71342
3167562;Santa Maria A Vico;Santa Maria A Vico;Santa Maria a Vico;P;PPLA3;IT;Italy;;04;CE;061082;;14095;;75;Europe/Rome;2014-04-13;Italy;41.02611, 14.46515
3167744;San Sebastiano;San Sebastiano;;P;PPLA3;IT;Italy;;09;BS;017096;;23228;460;476;Europe/Rome;2014-05-20;Italy;45.65192, 10.25681
3167753;San Salvatore Monferrato;San Salvatore Monferrato;San Salvatore Monferrato;P;PPLA3;IT;Italy;;12;AL;006154;;3266;205;217;Europe/Rome;2014-04-13;Italy;44.99489, 8.56639
3167980;San Mauro la Bruca;San Mauro la Bruca;San Mauro la Bruca;P;PPLA3;IT;Italy;;04;SA;065124;;430;450;426;Europe/Rome;2014-04-13;Italy;40.12246, 15.29109
3168010;San Martino in Freddana-Monsagrati;San Martino in Freddana-Monsagrati;;P;PPL;IT;Italy;;16;LU;046022;;1182;;80;Europe/Rome;2016-11-13;Italy;43.90921, 10.43778
3168097;San Mango Piemonte;San Mango Piemonte;San Mango Piemonte;P;PPLA3;IT;Italy;;04;SA;065121;;2000;210;227;Europe/Rome;2014-04-13;Italy;40.70024, 14.83919
3168189;San Gregorio Magno;San Gregorio Magno;San Gregorio Magno;P;PPLA3;IT;Italy;;04;SA;065120;;3383;508;512;Europe/Rome;2014-04-13;Italy;40.65992, 15.39914
3168499;San Casciano dei Bagni;San Casciano dei Bagni;San Casciano de'Bagni,San Casciano dei Bagni,サン・カシャーノ・デイ・バーニ;P;PPLA3;IT;Italy;;16;SI;052027;;530;582;565;Europe/Rome;2014-04-13;Italy;42.87008, 11.87656
3168837;Rozzano;Rozzano;Rozzano,rottsuano,ロッツァーノ;P;PPLA3;IT;Italy;;09;MI;015189;;39731;103;110;Europe/Rome;2015-08-11;Italy;45.38193, 9.1559
3168941;Rosello;Rosello;Rosello;P;PPLA3;IT;Italy;;01;CH;069078;;212;900;925;Europe/Rome;2014-04-13;Italy;41.90116, 14.34919
3168970;Rosà;Rosa;Rosa,Rosà;P;PPLA3;IT;Italy;;20;VI;024087;;12548;96;76;Europe/Rome;2014-04-13;Italy;45.70198, 11.76141
3168990;Ronco Scrivia;Ronco Scrivia;Ronco,Ronco Scrivia;P;PPLA3;IT;Italy;;08;GE;010049;;2853;334;329;Europe/Rome;2014-01-11;Italy;44.61357, 8.95042
3169725;Quagliuzzo;Quagliuzzo;Quagliuzzo,kuariuttsuo,クアリウッツォ;P;PPLA3;IT;Italy;;12;TO;001208;;244;334;350;Europe/Rome;2014-04-13;Italy;45.42654, 7.78101
3169871;Predosa;Predosa;Predosa;P;PPLA3;IT;Italy;;12;AL;006140;;1241;136;138;Europe/Rome;2014-04-13;Italy;44.75049, 8.65568
3169874;Predoi;Predoi;Prataus,Predoi,Predoj,Prehdoj,Prettau,pu lei duo yi,puredoi,Предои,Предой,Предої,Прэдой,Պրեդոի,プレドーイ,普雷多伊;P;PPLA3;IT;Italy;;17;BZ;021068;;337;1475;1466;Europe/Rome;2014-04-13;Italy;47.04031, 12.10663
3169929;Pratella;Pratella;Pratela,Pratella,Pratilla,peulatella,pu la tai la,puraterra,Пратела,Прателла,Պրատելլա,プラテッラ,普拉泰拉,프라텔라;P;PPLA3;IT;Italy;;04;CE;061064;;547;152;169;Europe/Rome;2014-04-13;Italy;41.40579, 14.17913
3170102;Civitanova Marche;Civitanova Marche;Chivitanova-Marke,Civitanova Marche,Porto Civitanova,Чивитанова-Марке;P;PPLA3;IT;Italy;;10;MC;043013;;42251;;16;Europe/Rome;2022-09-27;Italy;43.30491, 13.72068
3170107;Porto Azzurro;Porto Azzurro;Porto Azzuro,Porto Azzurro,Porto Longone,ポルト・アッズッロ;P;PPLA3;IT;Italy;;16;LI;049013;;3088;2;20;Europe/Rome;2014-04-13;Italy;42.76754, 10.39723
3170272;Pontedera;Pontedera;Pontedera;P;PPLA3;IT;Italy;;16;PI;050029;;19518;14;16;Europe/Rome;2014-04-13;Italy;43.66141, 10.63067
3170293;Pontecagnano;Pontecagnano;Pontekan'jano,Понтеканьяно;P;PPLA3;IT;Italy;;04;SA;065099;;11211;28;34;Europe/Rome;2014-04-13;Italy;40.64448, 14.87628
3170335;Pompei;Pompei;Pompei,Pompeya,Valle di Pompei,Помпеи;P;PPLA3;IT;Italy;;04;NA;063058;;23902;14;11;Europe/Rome;2015-12-16;Italy;40.74574, 14.49698
3170438;Poggio San Lorenzo;Poggio San Lorenzo;Poggio Lorenzo,Poggio San Lorenzo,Póggio Lorenzo;P;PPLA3;IT;Italy;;07;RI;057056;;382;494;495;Europe/Rome;2014-04-13;Italy;42.25174, 12.84343
3170462;Battifolle-Ruscello-Poggiola;Battifolle-Ruscello-Poggiola;;P;PPL;IT;Italy;;16;AR;051002;;2676;;250;Europe/Rome;2014-05-04;Italy;43.45, 11.8
3170487;Poggio A Caiano;Poggio A Caiano;Poggio a Caiano,ポッジョ・ア・カイアーノ;P;PPLA3;IT;Italy;;16;PO;100004;;7863;;42;Europe/Rome;2014-04-13;Italy;43.81378, 11.05186
3170505;Poggiardo;Poggiardo;Poggiardo;P;PPLA3;IT;Italy;;13;LE;075061;;5863;86;87;Europe/Rome;2014-04-13;Italy;40.05315, 18.37819
3170597;Pizzighettone;Pizzighettone;Picigetone,Pizzighettone,Пицигетоне;P;PPLA3;IT;Italy;;09;CR;019076;;4205;46;45;Europe/Rome;2014-04-13;Italy;45.1869, 9.78781
3170795;Pietralunga;Pietralunga;Pietralunga;P;PPLA3;IT;Italy;;18;PG;054041;;1276;566;548;Europe/Rome;2014-04-13;Italy;43.43609, 12.42921
3170811;Pietradefusi;Pietradefusi;Pietradefusi;P;PPL;IT;Italy;;04;AV;064072;;1054;365;384;Europe/Rome;2014-05-20;Italy;41.04316, 14.88415
3170827;Pieris;Pieris;;P;PPLA3;IT;Italy;;06;GO;031018;;3140;8;5;Europe/Rome;2014-05-20;Italy;45.81243, 13.44917
3170901;Piazza;Piazza;;P;PPLA3;IT;Italy;;20;VR;023025;;211;;19;Europe/Rome;2014-05-20;Italy;45.21585, 11.14244
3170955;Piano-Molini d'Isola;Piano-Molini d'Isola;;P;PPLA3;IT;Italy;;12;AT;005059;;1146;;144;Europe/Rome;2014-05-20;Italy;44.83194, 8.18073
3170988;Pianella;Pianella;Pianella;P;PPLA3;IT;Italy;;01;PE;068030;;2946;236;197;Europe/Rome;2014-04-13;Italy;42.39918, 14.04781
3171141;Pescina;Pescina;Pescina;P;PPLA3;IT;Italy;;01;AQ;066069;;3492;735;716;Europe/Rome;2014-01-11;Italy;42.02351, 13.65116
3171382;Paternopoli;Paternopoli;Paternopoli;P;PPLA3;IT;Italy;;04;AV;064070;;1724;490;496;Europe/Rome;2014-04-13;Italy;40.97268, 15.03242
3171446;Parrano;Parrano;Parrano;P;PPLA3;IT;Italy;;18;TR;055025;;334;441;456;Europe/Rome;2014-01-11;Italy;42.86624, 12.11026
3171589;Pallare;Pallare;Palere,Pallare,Palëre,parrare,パッラーレ;P;PPLA3;IT;Italy;;08;SV;009047;;693;404;394;Europe/Rome;2014-04-13;Italy;44.3277, 8.27864
3171666;Palagano;Palagano;Palagano;P;PPLA3;IT;Italy;;05;MO;036029;;682;703;705;Europe/Rome;2014-04-13;Italy;44.32152, 10.6466
3171851;Osiglia;Osiglia;Oseria,Osiglia;P;PPLA3;IT;Italy;;08;SV;009046;;287;715;669;Europe/Rome;2014-04-13;Italy;44.28145, 8.20096
3171997;Opi;Opi;;P;PPLA3;IT;Italy;;01;AQ;066061;;293;1250;1154;Europe/Rome;2014-04-13;Italy;41.77838, 13.82932
3172010;Onifai;Onifai;Oniai,Oniài;P;PPLA3;IT;Italy;;14;NU;091059;;719;29;31;Europe/Rome;2014-04-13;Italy;40.40694, 9.65005
3172157;Numana;Numana;Numana,numana,ヌマーナ;P;PPLA3;IT;Italy;;10;AN;042032;;1322;56;26;Europe/Rome;2014-04-13;Italy;43.51136, 13.62118
3172168;Novoli;Novoli;Novoli;P;PPLA3;IT;Italy;;13;LE;075055;;7898;37;38;Europe/Rome;2014-04-13;Italy;40.37673, 18.04757
3172170;Novi Ligure;Novi Ligure;Novi Ligure,Novi-Ligure,Нови-Лигуре,ノーヴィ・リーグレ;P;PPLA3;IT;Italy;;12;AL;006114;;25957;197;198;Europe/Rome;2015-08-07;Italy;44.76246, 8.787
3172288;Netro;Netro;Netro,netoro,ネトロ;P;PPLA3;IT;Italy;;12;BI;096039;;511;606;566;Europe/Rome;2014-04-13;Italy;45.54004, 7.94695
3172429;Musano;Musano;;P;PPL;IT;Italy;;20;TV;026085;;1768;64;69;Europe/Rome;2014-04-13;Italy;45.72646, 12.11785
3172750;Monte San Savino;Monte San Savino;Monte San Savino;P;PPLA3;IT;Italy;;16;AR;051025;;3347;330;305;Europe/Rome;2014-04-13;Italy;43.33213, 11.72663
3172880;Montelanico;Montelanico;Montelanico,monteraniko,モンテラーニコ;P;PPLA3;IT;Italy;;07;RM;058062;;1715;297;305;Europe/Rome;2014-04-13;Italy;41.65069, 13.04027
3172903;Montegiordano;Montegiordano;Montegiordano;P;PPLA3;IT;Italy;;03;CS;078082;;835;619;593;Europe/Rome;2014-01-11;Italy;40.04301, 16.53439
3172939;Montefalcone Appennino;Montefalcone Appennino;Montefalcone Appennino;P;PPLA3;IT;Italy;;10;FM;109014;;527;;766;Europe/Rome;2012-02-15;Italy;42.99005, 13.45688
3172948;Monte di Malo;Monte di Malo;Monte di Malo;P;PPLA3;IT;Italy;;20;VI;024063;;855;374;377;Europe/Rome;2014-04-13;Italy;45.66011, 11.36127
3172967;Montecorice;Montecorice;Montecorice;P;PPLA3;IT;Italy;;04;SA;065071;;296;90;94;Europe/Rome;2014-04-13;Italy;40.23444, 14.98504
3173088;Montalenghe;Montalenghe;Montalenghe,montarenge,モンタレンゲ;P;PPLA3;IT;Italy;;12;TO;001159;;983;360;337;Europe/Rome;2014-04-13;Italy;45.33666, 7.83794
3173153;Monfalcone;Monfalcone;Monfal'kone,Monfalcon,Monfalcone,monfarukone,Монфальконе,モンファルコーネ;P;PPLA3;IT;Italy;;06;GO;031012;;26706;7;2;Europe/Rome;2015-08-07;Italy;45.80463, 13.53292
3173325;Moena;Moena;Moena,moena,Моена,モエーナ;P;PPLA3;IT;Italy;;17;TN;022118;;2300;1184;1175;Europe/Rome;2014-04-13;Italy;46.37655, 11.65941
3173351;Misinto;Misinto;Misinto,mijinto,ミジント;P;PPLA3;IT;Italy;;09;MB;108032;;4250;252;247;Europe/Rome;2014-04-13;Italy;45.66142, 9.08129
3173482;Mezzolara;Mezzolara;Mezzolara,Mezzolaro;P;PPL;IT;Italy;;05;BO;037008;;1619;16;14;Europe/Rome;2014-01-11;Italy;44.58917, 11.56492
3173599;Melzo;Melzo;Melzo,merutsuo,メルツォ;P;PPLA3;IT;Italy;;09;MI;015142;;18031;118;121;Europe/Rome;2014-04-13;Italy;45.4981, 9.42043
3173914;Marino;Marino;Castromenio,Marino,marino,Марино,マリーノ;P;PPLA3;IT;Italy;;07;RM;058057;;44142;360;360;Europe/Rome;2022-09-28;Italy;41.76984, 12.65917
3173980;Mardimago;Mardimago;;P;PPL;IT;Italy;;20;RO;029041;;1408;5;2;Europe/Rome;2014-01-11;Italy;45.10703, 11.83744
3174309;Maenza;Maenza;Maenza,maentsua,マエンツァ;P;PPLA3;IT;Italy;;07;LT;059013;;1627;358;314;Europe/Rome;2014-04-13;Italy;41.52402, 13.18344
3174397;Macchia Valfortore;Macchia Valfortore;Macchia Valfortore;P;PPLA3;IT;Italy;;11;CB;070035;;557;477;485;Europe/Rome;2014-04-13;Italy;41.59487, 14.91238
3174428;Lusevera;Lusevera;Lusevare,Lusevera;P;PPLA3;IT;Italy;;06;UD;030051;;192;504;484;Europe/Rome;2014-01-19;Italy;46.27529, 13.26922
3174496;Lugnano in Teverina;Lugnano in Teverina;Luchianum,Lugnano in Teverina,Lugnanu n Teverina,Lun'jano-in-Teverina,Lunjano in Teverina,Lunyano in Teverina,lu ni ya nuo yin tai wei li na,lunyanointebelina,lwnyanw fy tyfyryna,Луньяно-ин-Теверина,Луньяно-ін-Теверина,Луняно ин Теверина,Լունյանո ին Տեվերինա,لونيانو في تيفيرينا,ルニャーノ・イン・テヴェリーナ,卢尼亚诺因泰韦里纳,루냐노인테베리나;P;PPLA3;IT;Italy;;18;TR;055016;;997;419;383;Europe/Rome;2014-04-13;Italy;42.57592, 12.33336
3174636;Lodi Vecchio;Lodi Vecchio;Lodi Vecchio,ローディ・ヴェッキオ;P;PPLA3;IT;Italy;;09;LO;098032;;7170;82;78;Europe/Rome;2014-04-13;Italy;45.30422, 9.4176
3174760;Licciana Nardi;Licciana Nardi;Licciana,Licciana Nardi,リッチャーナ・ナルディ;P;PPLA3;IT;Italy;;16;MS;045009;;664;210;210;Europe/Rome;2014-04-13;Italy;44.26472, 10.03725
3174811;Lettopalena;Lettopalena;Lettopalena;P;PPLA3;IT;Italy;;01;CH;069048;;362;680;669;Europe/Rome;2014-04-13;Italy;42.00251, 14.15652
3175029;Lauro;Lauro;;P;PPL;IT;Italy;;04;CE;061088;;1435;90;100;Europe/Rome;2014-04-13;Italy;41.26365, 13.89059
3175161;Langosco;Langosco;Langosco;P;PPLA3;IT;Italy;;09;PV;018079;;328;111;110;Europe/Rome;2014-04-13;Italy;45.21453, 8.56372
3175224;Selci-Lama;Selci-Lama;;P;PPL;IT;Italy;;18;PG;054044;;4837;;322;Europe/Rome;2014-05-04;Italy;43.51719, 12.21293
3175405;Issime;Issime;Issime;P;PPLA3;IT;Italy;;19;AO;007036;;143;960;958;Europe/Rome;2014-01-19;Italy;45.68546, 7.85411
3175415;Isola Sant'Antonio;Isola Sant'Antonio;Isola Sant'Antonio;P;PPLA3;IT;Italy;;12;AL;006087;;412;76;75;Europe/Rome;2014-04-13;Italy;45.03019, 8.84928
3175429;Isola del Gran Sasso d'Italia;Isola del Gran Sasso d'Italia;Isola,Isola del Gran Sasso,Isola del Gran Sasso d'Italia;P;PPLA3;IT;Italy;;01;TE;067026;;2162;415;414;Europe/Rome;2014-01-11;Italy;42.50324, 13.65721
3175447;Iseo;Iseo;Iseo,izeo,イゼーオ;P;PPLA3;IT;Italy;;09;BS;017085;;5311;198;197;Europe/Rome;2014-04-13;Italy;45.65883, 10.05024
3175636;Jelsi;Jelsi;Jelsi;P;PPLA3;IT;Italy;;11;CB;070030;;1310;580;608;Europe/Rome;2014-04-13;Italy;41.51704, 14.7979
3175669;Gussola;Gussola;Gussola;P;PPLA3;IT;Italy;;09;CR;019052;;2789;28;27;Europe/Rome;2014-04-13;Italy;45.01165, 10.34894
3175703;Guardia Sanframondi;Guardia Sanframondi;Guardia Sanframondi;P;PPLA3;IT;Italy;;04;BN;062037;;4671;428;443;Europe/Rome;2014-04-13;Italy;41.2564, 14.59851
3175798;Gropello Cairoli;Gropello Cairoli;Gropello,Gropello Cairoli;P;PPLA3;IT;Italy;;09;PV;018076;;4365;89;88;Europe/Rome;2014-04-13;Italy;45.17707, 8.99353
3175804;Gromlongo;Gromlongo;;P;PPL;IT;Italy;;09;BG;016156;;1439;;279;Europe/Rome;2016-11-13;Italy;45.72895, 9.54097
3175838;Gressoney-La-Trinitè;Gressoney-La-Trinite;Gressonei-la-Trinita,Gressonei-la-Trinitá,Gressoney-La-Trinite;P;PPLA3;IT;Italy;;19;AO;007032;;164;;1633;Europe/Rome;2022-01-27;Italy;45.82967, 7.82321
3175869;Gravedona-San Gregorio;Gravedona-San Gregorio;Grabedona,Gravedona;P;PPLA3;IT;Italy;;09;CO;013249;;3697;206;234;Europe/Rome;2014-05-04;Italy;46.14639, 9.30094
3175968;Gozzano;Gozzano;Gozzano;P;PPLA3;IT;Italy;;12;NO;003076;;4596;367;347;Europe/Rome;2014-04-13;Italy;45.74273, 8.43659
3175986;Gorizia;Gorizia;Goerz,Gorica,Goricija,Gorizia,Gorycja,Gurize,Gurizze,Görz,QGO,goritsuia,Гориция,ゴリツィア;P;PPLA2;IT;Italy;;06;GO;031007;;34428;84;84;Europe/Rome;2022-09-27;Italy;45.94088, 13.62167
3176120;Giglio Castello;Giglio Castello;Giglio,Giglio Castello;P;PPLA3;IT;Italy;;16;GR;053012;;557;405;375;Europe/Rome;2014-04-13;Italy;42.36486, 10.9014
3176131;Giave;Giave;Giave;P;PPLA3;IT;Italy;;14;SS;090030;;527;595;587;Europe/Rome;2014-04-13;Italy;40.45224, 8.75175
3176163;Ghisalba;Ghisalba;Ghisalba;P;PPLA3;IT;Italy;;09;BG;016113;;5786;170;166;Europe/Rome;2014-04-13;Italy;45.59354, 9.75765
3176304;Gargnano;Gargnano;Gargnano,garunyano,ガルニャーノ;P;PPLA3;IT;Italy;;09;BS;017076;;2221;66;107;Europe/Rome;2014-04-13;Italy;45.68586, 10.65869
3176330;Gandino;Gandino;Gandino;P;PPLA3;IT;Italy;;09;BG;016108;;5541;552;530;Europe/Rome;2014-04-13;Italy;45.81088, 9.89767
3176456;Futani;Futani;Futani;P;PPLA3;IT;Italy;;04;SA;065054;;889;431;445;Europe/Rome;2014-04-13;Italy;40.15156, 15.32366
3176527;Frisa;Frisa;Frisa;P;PPLA3;IT;Italy;;01;CH;069037;;1423;237;233;Europe/Rome;2014-04-13;Italy;42.26572, 14.37625
3176533;Frigento;Frigento;Frigento;P;PPLA3;IT;Italy;;04;AV;064035;;684;911;875;Europe/Rome;2014-04-13;Italy;41.01103, 15.10026
3176544;Fregene;Fregene;;P;PPL;IT;Italy;;07;RM;058120;;6727;3;4;Europe/Rome;2014-01-16;Italy;41.85051, 12.19671
3176596;Francolise;Francolise;Francolise;P;PPLA3;IT;Italy;;04;CE;061036;;507;103;95;Europe/Rome;2014-01-16;Italy;41.18501, 14.05672
3176602;Francavilla in Sinni;Francavilla in Sinni;Francavilla,Francavilla in Sinni,Francavilla sul Sinni;P;PPLA3;IT;Italy;;02;PZ;076034;;2690;421;424;Europe/Rome;2014-04-13;Italy;40.08142, 16.20417
3176639;Fossano;Fossano;Fossan,Fossano;P;PPLA3;IT;Italy;;12;CN;004089;;18773;375;357;Europe/Rome;2014-04-13;Italy;44.55077, 7.71922
3176757;Forenza;Forenza;Forenza;P;PPLA3;IT;Italy;;02;PZ;076033;;1831;836;832;Europe/Rome;2014-01-11;Italy;40.86041, 15.85457
3176782;Fontevivo;Fontevivo;Fontevivo;P;PPLA3;IT;Italy;;05;PR;034016;;1254;53;53;Europe/Rome;2014-04-13;Italy;44.85942, 10.17281
3176799;Fontanigorda;Fontanigorda;Fontanegorda,Fontanigorda;P;PPLA3;IT;Italy;;08;GE;010024;;182;819;809;Europe/Rome;2014-04-13;Italy;44.5454, 9.30548
3176964;Fiorenzuola d'Arda;Fiorenzuola d'Arda;Fiorenzuola d'Arda;P;PPLA3;IT;Italy;;05;PC;033021;;13207;80;82;Europe/Rome;2014-04-13;Italy;44.92435, 9.91329
3177018;Fiesse;Fiesse;Fiesse,fiesse,フィエッセ;P;PPLA3;IT;Italy;;09;BS;017071;;1585;39;41;Europe/Rome;2014-04-13;Italy;45.23207, 10.32417
3177120;Feltre;Feltre;Feltre;P;PPLA3;IT;Italy;;20;BL;025021;;13643;325;275;Europe/Rome;2014-04-13;Italy;46.02085, 11.90031
3177232;Falzè di Piave;Falze di Piave;;P;PPL;IT;Italy;;20;TV;026080;;2160;110;118;Europe/Rome;2014-04-13;Italy;45.86796, 12.17891
3177315;Fabriano;Fabriano;Fabriano,Fabrianum,faburiano,Фабриано,ファブリアーノ;P;PPLA3;IT;Italy;;10;AN;042017;;23230;325;315;Europe/Rome;2015-08-03;Italy;43.33941, 12.90327
3177346;Esine;Esine;Esine,ejine,エージネ;P;PPLA3;IT;Italy;;09;BS;017070;;3289;286;271;Europe/Rome;2014-04-13;Italy;45.92515, 10.25102
3177351;Erto;Erto;;P;PPLA3;IT;Italy;;06;PN;093019;;328;830;823;Europe/Rome;2014-01-11;Italy;46.2764, 12.37149
3177431;Egna;Egna;Egna,Neumarkt,Villa D'Egna,enya,エーニャ;P;PPLA3;IT;Italy;;17;BZ;021029;;3474;214;224;Europe/Rome;2014-04-13;Italy;46.31777, 11.27337
3177670;Curon Venosta;Curon Venosta;Curon,Curon Venosta,Curón,Graun,Graun im Vinschgau,クローン・ヴェノスタ;P;PPLA3;IT;Italy;;17;BZ;021027;;308;1520;1533;Europe/Rome;2014-04-13;Italy;46.80832, 10.54265
3177672;Curno;Curno;Curdomo,Curno,kuruno,クルノ;P;PPLA3;IT;Italy;;09;BG;016089;;7575;244;243;Europe/Rome;2014-04-13;Italy;45.68876, 9.60872
3177754;Maglione-Crosa;Maglione-Crosa;Crosa,kuroza,クローザ;P;PPLA3;IT;Italy;;12;BI;096072;;232;;412;Europe/Rome;2016-11-12;Italy;45.60297, 8.14937
3177829;Crespadoro;Crespadoro;Crespadoro;P;PPLA3;IT;Italy;;20;VI;024037;;475;363;362;Europe/Rome;2014-01-11;Italy;45.62019, 11.22589
3177866;Covo;Covo;Covo,kovuo,コーヴォ;P;PPLA3;IT;Italy;;09;BG;016087;;3682;115;115;Europe/Rome;2014-04-13;Italy;45.49906, 9.77068
3178062;Corniglio;Corniglio;Corniglio;P;PPLA3;IT;Italy;;05;PR;034012;;217;690;669;Europe/Rome;2014-01-11;Italy;44.47425, 10.09009
3178078;Cornaiano;Cornaiano;Girlan;P;PPL;IT;Italy;;17;BZ;021004;;1576;430;439;Europe/Rome;2017-08-10;Italy;46.46329, 11.28115
3178094;Corinaldo;Corinaldo;Corinaldo,korinarudo,コリナルド;P;PPLA3;IT;Italy;;10;AN;042015;;2614;203;127;Europe/Rome;2014-04-13;Italy;43.64107, 13.06004
3178095;Corigliano d'Otranto;Corigliano d'Otranto;Corigliano d'Otranto;P;PPLA3;IT;Italy;;13;LE;075023;;5313;97;101;Europe/Rome;2014-04-13;Italy;40.15925, 18.25598
3178135;Coppito;Coppito;;P;PPL;IT;Italy;;01;AQ;066049;;2903;650;655;Europe/Rome;2014-01-11;Italy;42.3673, 13.34358
3178269;Colonna;Colonna;Colonna,koron'na,コロンナ;P;PPLA3;IT;Italy;;07;RM;058035;;3620;343;293;Europe/Rome;2014-04-13;Italy;41.83454, 12.75495
3178346;Colle Sannita;Colle Sannita;Colle Sannita;P;PPLA3;IT;Italy;;04;BN;062025;;1204;769;733;Europe/Rome;2014-04-13;Italy;41.36374, 14.8345
3178506;Codevilla;Codevilla;Codevilla;P;PPLA3;IT;Italy;;09;PV;018051;;769;146;149;Europe/Rome;2014-04-13;Italy;44.96353, 9.05773
3178521;Cocquio;Cocquio;Cocquio-Trevisago;P;PPLA3;IT;Italy;;09;VA;012053;;3883;;279;Europe/Rome;2014-05-01;Italy;45.86288, 8.68823
